gender,country,city,age,brand,department,category,target
M,Brasil,Tobias Barreto,33.0,Tommy Hilfiger;Volcom,Men;Men,Suits & Sport Coats;Tops & Tees,0
F,France,Paris,34.0,adidas;Allegra K;Allegra K;Diesel,Women;Women;Women;Women,Active;Leggings;Jumpsuits & Rompers;Sleep & Lounge,0
F,China,Shaoyang,28.0,Pencey,Women,Shorts,0
F,United States,Houston,36.0,Argenti;Three Seasons Maternity,Women;Women,Dresses;Maternity,0
F,Brasil,null,26.0,Allegra K;FineBrandShop,Women;Women,Fashion Hoodies & Sweatshirts;Fashion Hoodies & Sweatshirts,0
F,China,Shanghai,47.0,Fashion Forms;DKNYC,Women;Women,Intimates;Blazers & Jackets,0
F,China,Guangzhou,49.0,HUE;boxed-gifts;NA;Alice & Trixie,Women;Women;Women;Women,Shorts;Accessories;Intimates;Dresses,0
M,China,Hangzhou,35.0,Royal Silk,Men,Underwear,0
M,Germany,Naumburg (Saale),59.0,Harley-Davidson,Men,Tops & Tees,0
F,United States,Los Angeles,33.0,Isotoner,Women,Plus,0
M,China,Dongguan,42.0,Kuhl;Stormtech;Diesel;Alternative;Tri-Mountain,Men;Men;Men;Men;Men,Sweaters;Outerwear & Coats;Underwear;Sweaters;Active,0
M,China,Wuhan,40.0,Port Authority,Men,Sweaters,0
M,France,Achères,49.0,Thorlo,Men,Socks,0
F,Brasil,Nova Viçosa,55.0,Kenneth Cole,Women,Pants & Capris,0
M,Brasil,Vila Velha,56.0,econscious;Stacy Adams,Men;Men,Tops & Tees;Underwear,1
M,Spain,Altzaga,70.0,Gregg Homme,Men,Underwear,1
M,China,Huizhou,45.0,Buffalo by David Bitton;Tri-Mountain,Men;Men,Jeans;Outerwear & Coats,0
M,United Kingdom,Clifton,60.0,Subculture;MANGO;Gold Toe,Men;Men;Men,Outerwear & Coats;Sweaters;Socks,0
F,Japan,Tokyo,55.0,Luxury Divas,Women,Socks & Hosiery,0
F,China,Dongguan,13.0,The Magic Scarf Company,Women,Skirts,0
M,China,Harbin,54.0,Concitor;Ben Davis,Men;Men,Pants;Pants,0
F,China,Fuzhou,48.0,Volcom,Women,Swim,0
F,France,Claye-Souilly,30.0,Gildan;Kanu Surf;Rock Revival;Hanes;Calvin Klein;Kenneth Cole,Women;Women;Women;Women;Women;Women,Fashion Hoodies & Sweatshirts;Swim;Jeans;Socks & Hosiery;Dresses;Swim,0
M,Germany,Dinslaken,46.0,Hot Topic,Men,Fashion Hoodies & Sweatshirts,1
F,United States,Pasadena,24.0,Gravity;Motherhood Maternity;Nine West;Motherhood Maternity,Women;Women;Women;Women,Plus;Maternity;Suits;Maternity,0
M,South Korea,Suwon City,60.0,Vans;Derek Rose,Men;Men,Fashion Hoodies & Sweatshirts;Sleep & Lounge,1
M,Australia,Southern Lamington,48.0,HUGO BOSS,Men,Underwear,0
F,Japan,Tokyo,12.0,Just My Size;Playtex;Sweet Mommy,Women;Women;Women,Intimates;Intimates;Maternity,0
M,Brasil,Porto Nacional,47.0,Rocawear,Men,Jeans,0
M,China,Chongqing,22.0,Van Heusen,Men,Tops & Tees,0
F,China,Shijiazhuang,56.0,Hanes;Shadowline,Women;Women,Socks & Hosiery;Intimates,0
M,Brasil,null,56.0,DC,Men,Jeans,0
M,China,Shanghai,48.0,Dockers;Rusty;Dockers;Match;Tommy Bahama;Fox;Generra,Men;Men;Men;Men;Men;Men;Men,Pants;Swim;Pants;Shorts;Sleep & Lounge;Swim;Sweaters,0
F,Brasil,Paudalho,69.0,Motherhood Maternity,Women,Maternity,0
M,France,Poitiers,54.0,Nike;Diesel,Men;Men,Active;Jeans,0
F,China,Guilin,53.0,Cloudveil;Vince Camuto;Ellen Tracy,Women;Women;Women,Shorts;Skirts;Socks & Hosiery,0
F,France,Colmar,64.0,Juicy Couture,Women,Fashion Hoodies & Sweatshirts,0
F,Brasil,Manaus,66.0,Cinderella,Women,Dresses,0
F,South Korea,Daegu Metropolitan City,60.0,Champion;Allegra K,Women;Women,Tops & Tees;Maternity,0
M,China,NanNing,58.0,Dockers,Men,Pants,0
F,China,Fuzhou,61.0,MANGO;BCBGMAXAZRIA;Alternative,Women;Women;Women,Pants & Capris;Maternity;Active,0
M,South Korea,Goyang City,62.0,Russell Athletic,Men,Tops & Tees,0
F,Brasil,Barreiros,52.0,Allegra K;Hanes,Women;Women,Jumpsuits & Rompers;Intimates,0
F,United States,Houston,34.0,Next Level;Luli Fama,Women;Women,Tops & Tees;Swim,0
F,Brasil,Ulianopolis,20.0,2XU;Pendleton,Women;Women,Active;Jeans,0
F,Brasil,Tangente,49.0,Bali;Rago,Women;Women,Plus;Intimates,0
F,China,Dazhou,30.0,Victorian Heart Co. Inc.,Women,Accessories,0
M,Brasil,Poções,12.0,Lee;Port Authority,Men;Men,Pants;Outerwear & Coats,0
M,China,Shan Tou,48.0,Harley-Davidson,Men,Fashion Hoodies & Sweatshirts,0
M,United States,Trappe,17.0,Parke & Ronen;Columbia;Quiksilver;Timoteo;Outdoor Research;TheTieBar,Men;Men;Men;Men;Men;Men,Swim;Accessories;Swim;Sleep & Lounge;Accessories;Accessories,0
F,France,Montpellier,22.0,Mod-O-Doc;Hatley;Volcom,Women;Women;Women,Sweaters;Sleep & Lounge;Fashion Hoodies & Sweatshirts,0
F,China,Chongqing,46.0,Allegra K;Joie,Women;Women,Dresses;Pants & Capris,0
F,China,Shanghai,31.0,Alivila.Y Fashion,Women,Intimates,0
F,Japan,Kiryu-shi,23.0,Annalee + Hope,Women,Sweaters,0
M,United States,Cypress,35.0,Fox,Men,Shorts,0
F,United Kingdom,Southampton,35.0,Evan Picone;Allegra K;London Fog;Sock It To Me,Women;Women;Women;Women,Suits;Dresses;Outerwear & Coats;Socks & Hosiery,0
F,China,Langfang,40.0,Hanes;French Connection,Women;Women,Plus;Dresses,0
F,China,Xi'an,29.0,LOTUSTRADERS;Capelli New York;Carhartt;American Apparel,Women;Women;Women;Women,Jumpsuits & Rompers;Socks & Hosiery;Plus;Socks & Hosiery,0
F,China,Shanghai,55.0,Devon & Jones,Women,Tops & Tees,0
F,United States,Stockton,38.0,Jones New York,Women,Skirts,0
M,China,Shanghai,36.0,Harley-Davidson;Paul Fredrick;Hanes,Men;Men;Men,Tops & Tees;Sweaters;Socks,0
F,China,Chongqing,15.0,Harriton;Becca by Rebecca Virtue;Sofie,Women;Women;Women,Tops & Tees;Swim;Sweaters,0
M,Brasil,São Luís,50.0,WESC,Men,Fashion Hoodies & Sweatshirts,0
F,France,Cormeilles-en-Parisis,40.0,LOTUSTRADERS,Women,Jumpsuits & Rompers,1
F,China,Huaihua,51.0,Mod-O-Doc;Levi's;Just My Size;Atti Fashion;Activewear Apparel,Women;Women;Women;Women;Women,Fashion Hoodies & Sweatshirts;Jeans;Intimates;Accessories;Shorts,0
M,Poland,Gorzów Wielkopolski,42.0,Croakies,Men,Accessories,0
M,Brasil,Manaus,48.0,J.C. Rags,Men,Suits & Sport Coats,0
F,United Kingdom,Swindon,21.0,Motherhood Maternity;Carol Wright Gifts,Women;Women,Intimates;Intimates,0
F,South Korea,Seoul,47.0,London Fog;Cuddl Duds;2b by bebe;Motherhood Maternity;Mikarose,Women;Women;Women;Women;Women,Outerwear & Coats;Sleep & Lounge;Pants & Capris;Maternity;Skirts,0
F,China,Jinan,40.0,Woolrich;XOXO,Women;Women,Sweaters;Pants & Capris,0
F,China,Zhengzhou,26.0,Coquette;JAG Jeans;Ilusion,Women;Women;Women,Intimates;Jeans;Sleep & Lounge,0
M,China,Weinan,26.0,Citizen,Men,Sweaters,0
F,United States,Eugene,15.0,Hurley,Women,Shorts,0
F,France,Cusset,15.0,Motherhood Maternity,Women,Maternity,0
F,Brasil,null,51.0,Rompers and Jumpsuits HS,Women,Jumpsuits & Rompers,0
M,Belgium,Aalst,49.0,Pashminas4u;Ed Hardy;Lucky Brand,Men;Men;Men,Accessories;Sleep & Lounge;Jeans,0
F,China,Handan,45.0,LeggingsQueen;Flexees,Women;Women,Leggings;Intimates,0
F,United States,Palmdale,57.0,Gracia;Hurley;DG Eyewear;Prom21,Women;Women;Women;Women,Blazers & Jackets;Tops & Tees;Accessories;Dresses,0
M,South Korea,Yongin City,15.0,Fruit of the Loom;Timberland;Lucky Brand,Men;Men;Men,Underwear;Accessories;Fashion Hoodies & Sweatshirts,0
M,Brasil,Sapé,44.0,7 For All Mankind,Men,Jeans,0
F,Brasil,Macapá,37.0,See Thru Soul,Women,Shorts,0
F,United Kingdom,Pontllanfraith,62.0,Calvin Klein;Sock It To Me,Women;Women,Outerwear & Coats;Socks & Hosiery,0
M,Australia,Braybrook,62.0,Schaefer Outfitters;Hanes;Socksmith;Orvis;Harriton,Men;Men;Men;Men;Men,Sweaters;Active;Socks;Pants;Tops & Tees,0
F,South Korea,Gunpo City,27.0,DC;Michael Stars;Bali;STYLE;Sox Shop,Women;Women;Women;Women;Women,Outerwear & Coats;Fashion Hoodies & Sweatshirts;Intimates;Sweaters;Plus,0
F,South Korea,Uijeongbuxi,21.0,Arc'teryx;Arc'teryx;SEX NIGHT;Chestnut Hill,Women;Women;Women;Women,Intimates;Outerwear & Coats;Intimates;Tops & Tees,1
M,United States,Chicago,69.0,O'Neill;Guide Gear,Men;Men,Swim;Accessories,0
M,United States,Indianapolis,36.0,Scotch & Soda;Eddie Bauer;Billabong;NEFF;Ralph Lauren,Men;Men;Men;Men;Men,Pants;Sleep & Lounge;Tops & Tees;Accessories;Pants,0
M,China,Datong,14.0,Bridgedale;Volcom,Men;Men,Socks;Pants,0
F,Germany,Duisburg,36.0,BCBGMAXAZRIA,Women,Shorts,0
F,Brasil,Camaquã,34.0,Out of Print Clothing;Vitamin A;La Leche League,Women;Women;Women,Tops & Tees;Swim;Maternity,1
F,China,Shijiazhuang,30.0,Calvin Klein;Allegra K;Champion;French Connection,Women;Women;Women;Women,Fashion Hoodies & Sweatshirts;Blazers & Jackets;Active;Dresses,0
M,Belgium,Geel,42.0,Hanro;Woolrich;CTM;Thorlo,Men;Men;Men;Men,Sleep & Lounge;Outerwear & Coats;Accessories;Active,0
M,China,Huizhou,42.0,Calvin Klein;Quiksilver;Kenneth Cole REACTION;Speedo;Evolatree;Orvis,Men;Men;Men;Men;Men;Men,Sweaters;Swim;Pants;Swim;Underwear;Shorts,0
M,Spain,Barcelona,15.0,Fox Racing;LRG,Men;Men,Socks;Fashion Hoodies & Sweatshirts,0
M,China,Zhengzhou,28.0,Woolrich;Hanes,Men;Men,Sweaters;Tops & Tees,0
M,South Korea,Seoul,70.0,Vans,Men,Fashion Hoodies & Sweatshirts,0
M,China,Chaozhou,48.0,BGSD,Men,Outerwear & Coats,0
F,China,Suzhou,62.0,Fashion Forms;Alice & Trixie;Felina;Roxy;Motherhood Maternity,Women;Women;Women;Women;Women,Intimates;Dresses;Intimates;Shorts;Maternity,0
F,China,Dalian,59.0,ROPA VOGA;laundry by SHELLI SEGAL;Allegra K;Patty;HUE;Democracy,Women;Women;Women;Women;Women;Women,Leggings;Outerwear & Coats;Maternity;Maternity;Sleep & Lounge;Tops & Tees,0
M,Belgium,Uccle,47.0,Levi's,Men,Tops & Tees,0
F,Belgium,Theux,33.0,Allegra K;Paul Frank;Hanes,Women;Women;Women,Dresses;Sleep & Lounge;Plus,0
F,China,Shanghai,14.0,Speedo,Women,Swim,0
M,United States,New York,40.0,Orvis;Port Authority,Men;Men,Pants;Outerwear & Coats,0
M,United States,Brandon,65.0,C-IN2;Ralph Lauren;MJ Soffe;SmartWool;IZOD,Men;Men;Men;Men;Men,Underwear;Shorts;Tops & Tees;Tops & Tees;Sweaters,0
M,United Kingdom,Oldbury,51.0,Harley-Davidson;Nautica;Brand Q;Ed Garments;Company 81,Men;Men;Men;Men;Men,Tops & Tees;Sleep & Lounge;Suits & Sport Coats;Pants;Active,1
M,United States,Austintown,40.0,French Connection,Men,Pants,0
M,Germany,Lünen,69.0,TapouT,Men,Fashion Hoodies & Sweatshirts,0
M,United States,Daytona Beach,18.0,Castaway Clothing Co.;Gold Toe;Tri-Mountain;Intimo,Men;Men;Men;Men,Shorts;Socks;Outerwear & Coats;Underwear,1
M,United States,Columbus,47.0,Analog;Burnside;Rock Revival,Men;Men;Men,Shorts;Swim;Jeans,0
F,United States,South Miami Heights,68.0,Volcom;Champion,Women;Women,Jeans;Active,0
F,Spain,Madrid,14.0,Dockers,Women,Shorts,0
M,Germany,Heusenstamm,18.0,EAGLE,Men,Tops & Tees,0
M,Japan,Naka City,61.0,Retrofit,Men,Fashion Hoodies & Sweatshirts,0
F,Brasil,Itanhaém,53.0,Carhartt,Women,Shorts,0
F,Brasil,Presidente Dutra,49.0,Vince Camuto;Mundi,Women;Women,Pants & Capris;Plus,0
F,China,Beijing,29.0,FineBrandShop,Women,Sweaters,1
M,China,Huaihua,23.0,A:X Armani Exchange,Men,Swim,0
F,Germany,Sankt Augustin,20.0,Isotoner,Women,Accessories,1
F,China,Chaozhou,34.0,Sock It To Me,Women,Plus,0
M,China,Guiyang,28.0,Stacy Adams,Men,Accessories,0
F,Brasil,Recife,56.0,Parker;Next Level Apparel;SmartWool,Women;Women;Women,Dresses;Tops & Tees;Active,0
M,United Kingdom,Sheffield,64.0,RVCA,Men,Jeans,0
M,Brasil,Guajará-Mirim,25.0,Allegra K,Men,Suits & Sport Coats,0
M,China,Weifang,36.0,IZOD;UR,Men;Men,Shorts;Accessories,1
M,United States,Cottonwood Heights,12.0,Hanes,Men,Underwear,1
M,China,Shenyang,36.0,Ralph Lauren;Carhartt;Calvin Klein Jeans,Men;Men;Men,Suits & Sport Coats;Outerwear & Coats;Sweaters,0
M,Brasil,Vigia,36.0,Majestic International;Savane;Dockers;Carhartt;Ralph Lauren;Wrightsock,Men;Men;Men;Men;Men;Men,Sleep & Lounge;Pants;Outerwear & Coats;Active;Shorts;Socks,1
F,China,Langfang,16.0,Flexees,Women,Intimates,0
F,Brasil,Santa Maria da Vitória,28.0,Hanro,Women,Tops & Tees,1
F,China,Shanghai,68.0,Hanky Panky;Pendleton,Women;Women,Intimates;Sweaters,0
M,China,Fuxin,27.0,O'Neill;Minus33 Merino Wool;Oakley,Men;Men;Men,Shorts;Active;Accessories,1
M,China,Jinan,29.0,7 For All Mankind,Men,Jeans,0
M,France,Ambarès-et-Lagrave,44.0,Dockers,Men,Accessories,0
F,Japan,Aomori City,70.0,Jon & Anna;Foot Traffic;Ear Mitts,Women;Women,Fashion Hoodies & Sweatshirts;Socks & Hosiery,0
M,China,Weifang,37.0,Mavi,Men,Jeans,0
F,China,Tianjin,52.0,Frankie B.,Women,Jeans,0
F,United States,Urbana,39.0,Woman Within,Women,Plus,0
M,Brasil,Várzea Grande,38.0,Lucky Brand,Men,Jeans,0
M,South Korea,Chuncheon City,58.0,Life Is Good,Men,Active,1
M,Australia,Upper Lansdowne,15.0,Nike,Men,Active,0
M,Brasil,Sorriso,49.0,Timberland,Men,Active,0
M,China,Suzhou,42.0,Port Authority,Men,Sweaters,0
M,China,Zhenjiang,65.0,Wurkin Stiffs;Vince;Savane,Men;Men;Men,Accessories;Sweaters;Pants,0
F,United States,Shiloh,43.0,Vince Camuto;Carhartt;Paul Frank;Allegra K;Braza,Women;Women;Women;Women;Women,Sweaters;Sweaters;Sleep & Lounge;Tops & Tees;Intimates,0
M,Spain,Huesca,52.0,Ezekiel,Men,Shorts,1
M,China,Xi'an,48.0,IZOD;Calvin Klein;NEFF;Ariat;Calvin Klein Jeans;Helly Hansen;DC;Sugoi;Paul Fredrick,Men;Men;Men;Men;Men;Men;Men;Men;Men,Sweaters;Underwear;Accessories;Jeans;Outerwear & Coats;Active;Pants;Socks;Suits & Sport Coats,1
F,China,Changsha,57.0,MICHAEL Michael Kors,Women,Outerwear & Coats,0
F,Spain,Madrid,46.0,Crescent;Funny Girl Designs;Champion;Allegra K,Women;Women;Women;Women,Socks & Hosiery;Plus;Active;Pants & Capris,0
M,China,Ganzhou,12.0,Nautica,Men,Pants,0
M,China,Chongqing,31.0,Allegra K,Men,Suits & Sport Coats,0
M,United States,Sacramento,14.0,Lee,Men,Shorts,1
F,Germany,Albstadt,60.0,Henry & Belle;Shadowline,Women;Women,Shorts;Intimates,0
F,Australia,Melbourne,57.0,Ray-Ban;Calvin Klein,Women;Women,Plus;Outerwear & Coats,0
M,Spain,Burgos,40.0,7 Diamonds;DKNY;Carhartt,Men;Men;Men,Fashion Hoodies & Sweatshirts;Suits & Sport Coats;Active,1
M,China,Shanghai,28.0,Private Label,Men,Sleep & Lounge,0
F,United States,Maryville,68.0,2b by bebe,Women,Sweaters,0
M,France,Plouzané,67.0,A:X Armani Exchange,Men,Accessories,0
F,China,Huizhou,17.0,HOTmilk,Women,Intimates,0
F,Japan,Tokyo,62.0,Sutton Studio,Women,Blazers & Jackets,0
M,United States,Dallas,21.0,Allegra K;Emporio Armani,Men;Men,Pants;Underwear,0
M,China,Chaoyang,41.0,American Apparel;Calvin Klein;Gary Majdell Sport,Men;Men;Men,Socks;Sweaters;Swim,0
F,Australia,Southern Lamington,54.0,Vince Camuto;Democracy;FineBrandShop,Women;Women;Women,Pants & Capris;Blazers & Jackets;Outerwear & Coats,0
F,United States,West Point,67.0,Lucky Brand;Carhartt,Women;Women,Tops & Tees;Jeans,0
M,Germany,Kolbermoor,41.0,Hanes,Men,Sleep & Lounge,1
F,China,Qingdao,16.0,Spiewak,Women,Outerwear & Coats,0
F,United States,San Ramon,18.0,Dakine,Women,Intimates,0
F,United States,Norwalk,45.0,Blue Sky Swimwear;Teezâˆ’Her;Bravado! Designs,Women;Women;Women,Swim;Pants & Capris;Maternity,0
F,China,Leshan,29.0,SportHill;Carhartt;Dasha;Billabong,Women;Women;Women;Women,Active;Outerwear & Coats;Accessories;Fashion Hoodies & Sweatshirts,0
F,United States,Newport Beach,70.0,A Pea in the Pod;HUE;Ray-Ban,Women;Women;Women,Maternity;Socks & Hosiery;Plus,0
M,China,Chengdu,38.0,Hurley;Austin Reed;Life Is Good,Men;Men;Men,Shorts;Suits & Sport Coats;Active,0
F,Australia,Mandurah,47.0,Allegra K;KAMALIKULTURE,Women;Women,Maternity;Dresses,0
M,China,Shaoyang,16.0,DC;Jet Lag;Tommy Bahama;PUMA,Men;Men;Men;Men,Fashion Hoodies & Sweatshirts;Shorts;Sleep & Lounge;Active,0
F,China,Tonghua,63.0,London Times;Silver Jeans,Women;Women,Dresses;Jeans,0
M,United Kingdom,Accrington,37.0,Bigmansland;DC,Men;Men,Sweaters;Fashion Hoodies & Sweatshirts,0
M,United States,Shoreline,31.0,boxed-gifts,Men,Accessories,0
M,United States,Scottsdale,61.0,Mountain Hardwear;Fruit of the Loom,Men;Men,Outerwear & Coats;Underwear,0
M,China,Harbin,22.0,2(x)ist,Men,Underwear,1
M,China,Shaoxing,47.0,Dockers;Alki'i;Mountain Hardwear;7 For All Mankind,Men;Men;Men;Men,Pants;Accessories;Shorts;Jeans,0
M,China,Shanghai,38.0,UNIONBAY,Men,Fashion Hoodies & Sweatshirts,0
F,China,Taizhou,68.0,Anne Klein;DL1961,Women;Women,Outerwear & Coats;Shorts,1
M,Brasil,Ipojuca,45.0,Insight;Chaps,Men;Men,Shorts;Sweaters,0
M,United States,Chino,62.0,The Little Alpaca's House,Men,Sweaters,0
M,China,Yichun,26.0,7 For All Mankind,Men,Jeans,0
M,United Kingdom,London,68.0,Icebreaker;Joe's Jeans,Men;Men,Socks;Jeans,1
F,China,Taizhou,30.0,Orvis;Marina West;Alki'i;Luxury Divas,Women;Women;Women;Women,Pants & Capris;Swim;Dresses;Leggings,0
M,Brasil,Autazes,42.0,Thorlo,Men,Socks,1
M,China,Meizhou,17.0,Wrangler,Men,Jeans,0
M,United States,East Point,14.0,Papi,Men,Underwear,0
M,China,Zhengzhou,49.0,Harbor Bay,Men,Socks,0
M,France,Marmande,16.0,Eddie Bauer;66 North,Men;Men,Tops & Tees;Outerwear & Coats,0
M,France,Marseille,64.0,MK underwear;Columbia,Men;Men,Underwear;Shorts,0
M,China,Xi'an,23.0,River Road,Men,Jeans,0
M,China,Zhongshan,22.0,Nautica;Moods of Norway,Men;Men,Underwear;Sweaters,0
M,United States,Shelbyville,16.0,G by GUESS;Diesel;Hurley,Men;Men;Men,Jeans;Tops & Tees;Fashion Hoodies & Sweatshirts,0
M,United States,San Francisco,13.0,Daniel Buchler,Men,Sleep & Lounge,0
M,United States,Camas,66.0,Haggar,Men,Suits & Sport Coats,1
M,United States,Wahiawa,31.0,Speedo,Men,Swim,0
F,United Kingdom,London,48.0,Columbia,Women,Tops & Tees,0
F,Japan,Osaka City,46.0,180s,Women,Accessories,0
F,Australia,Sydney,15.0,Not Your Daughter's Jeans,Women,Jeans,1
F,China,Foshan,68.0,Carol Wright Gifts;Hard Tail;Jax,Women;Women;Women,Sleep & Lounge;Leggings;Dresses,0
M,United States,Decatur,23.0,Nintendo;Classroom Uniforms,Men;Men,Fashion Hoodies & Sweatshirts;Shorts,0
M,Brasil,Curitiba,36.0,Mundo Unico;Ray-Ban;Rufskin,Men;Men;Men,Underwear;Accessories;Shorts,0
F,Brasil,Três Lagoas,54.0,Calvin Klein Jeans,Women,Jeans,0
M,China,Shenzhen,17.0,Alex Cannon,Men,Sweaters,0
M,Brasil,Paracuru,35.0,Woolrich;Gregg Homme;Nat Nast;Allegra K,Men;Men;Men;Men,Outerwear & Coats;Underwear;Shorts;Pants,0
M,France,Saint-Ouen,67.0,Fruit of the Loom,Men,Underwear,0
F,Japan,Chofu City,56.0,Allegra K;Bella Materna,Women;Women,Fashion Hoodies & Sweatshirts;Maternity,0
M,China,Shanghai,12.0,Persol,Men,Accessories,0
F,China,Chengdu,56.0,Allegra K,Women,Leggings,0
F,United States,Lockport,59.0,Paul Frank,Women,Fashion Hoodies & Sweatshirts,0
M,South Korea,Ulsan Metropolitan City,59.0,Quiksilver,Men,Swim,0
F,Spain,Barcelona,12.0,ThatsRad;Anna-Kaci;Calvin Klein,Women;Women;Women,Socks & Hosiery;Intimates;Intimates,0
F,Belgium,Ghent,34.0,Lucky Brand;Seafolly;Laura;Hello Kitty;Volcom,Women;Women;Women;Women;Women,Swim;Swim;Intimates;Sleep & Lounge;Tops & Tees,0
F,United Kingdom,London,52.0,Bali,Women,Intimates,0
F,Brasil,null,32.0,Prairie Underground;Just One;Woman Within,Women;Women;Women,Fashion Hoodies & Sweatshirts;Leggings;Skirts,0
F,Brasil,null,22.0,American Apparel;The Cat's Pajamas;Lucky Brand,Women;Women;Women,Shorts;Sleep & Lounge;Tops & Tees,0
M,United Kingdom,Potters Bar,39.0,Quiksilver;BGSD,Men;Men,Jeans;Outerwear & Coats,0
F,Brasil,Porto Alegre,61.0,BridalPetticoat,Women,Intimates,0
F,China,Hefei,31.0,Skelapparel;Miraclesuit,Women;Women,Dresses;Swim,0
F,China,Jiaxing,19.0,Allegra K;American Apparel;Coool,Women;Women;Women,Intimates;Sweaters;Active,0
F,France,Preaux,41.0,Joe's Jeans,Women,Jeans,0
F,China,Chongqing,60.0,Guide Gear;Under Moments;Allegra K;Universal Textiles;MJ Soffe,Women;Women;Women;Women;Women,Outerwear & Coats;Intimates;Maternity;Socks & Hosiery;Active,0
F,Brasil,Vila Velha,35.0,Briggs,Women,Pants & Capris,0
F,China,Beijing,17.0,Glamourmom;Jon & Anna,Women;Women,Maternity;Fashion Hoodies & Sweatshirts,0
F,Brasil,Uberlândia,52.0,Mary Green;Luxury Divas;Hanro,Women;Women;Women,Intimates;Skirts;Intimates,0
F,China,Chongqing,58.0,180s,Women,Accessories,0
M,Spain,El Estepar,25.0,Volcom,Men,Outerwear & Coats,0
M,China,Dongguan,51.0,Guide Gear;Tommy Hilfiger,Men;Men,Underwear;Tops & Tees,0
M,Brasil,Morada Nova,39.0,Woolrich,Men,Shorts,1
M,China,Chengdu,68.0,Parke & Ronen;Grenade;Majestic International;Carhartt;Ralph Lauren,Men;Men;Men;Men;Men,Swim;Fashion Hoodies & Sweatshirts;Sleep & Lounge;Tops & Tees;Shorts,0
F,Spain,Madrid,55.0,SmartWool;Tiger Milly;Just Sexy,Women;Women;Women,Active;Dresses;Intimates,0
M,South Korea,Seoul,25.0,7 For All Mankind,Men,Jeans,0
F,United States,Lindenwold,15.0,NOM,Women,Maternity,0
M,Belgium,Forest,43.0,DC,Men,Swim,0
F,United States,Sandy,33.0,Scarfand;WonderWink;Ritchie Swimwear,Women;Women;Women,Accessories;Pants & Capris;Swim,0
M,France,Clichy-sous-Bois,36.0,Geoffrey Beene,Men,Sweaters,0
F,United States,Los Angeles,64.0,DC;Speedo;Calvin Klein,Women;Women;Women,Shorts;Swim;Outerwear & Coats,0
M,Brasil,Agudos,43.0,Bridgedale,Men,Socks,0
F,United States,Spokane Valley,14.0,dollhouse;HUE;adidas;LeggingsQueen;Collection XIIX;Warm Things,Women;Women;Women;Women;Women;Women,Plus;Socks & Hosiery;Active;Leggings;Accessories;Sleep & Lounge,0
M,United States,Brooklyn Center,70.0,Majestic International;Alpha Industries,Men;Men,Sleep & Lounge;Outerwear & Coats,1
M,China,Chengdu,16.0,Port Authority;Ralph Lauren;American Apparel,Men;Men;Men,Outerwear & Coats;Tops & Tees;Pants,0
F,United Kingdom,London,53.0,Tiger Milly,Women,Dresses,0
F,United States,Freeport,18.0,Drawstrings,Women,Intimates,0
M,France,Dijon,21.0,KingSize;Diesel;Fruit of the Loom;Champion,Men;Men;Men;Men,Fashion Hoodies & Sweatshirts;Swim;Socks;Active,0
F,United States,Cedar Park,68.0,Lilla P;Under Moments;Anne Klein,Women;Women;Women,Dresses;Intimates;Plus,1
M,South Korea,Seoul,57.0,Lucky Brand;Isotoner;Icebreaker,Men;Men;Men,Jeans;Accessories;Active,0
F,United States,Newport Beach,28.0,Levi's,Women,Pants & Capris,0
M,Brasil,Anapu,58.0,Robert Graham;Rock Revival,Men;Men,Tops & Tees;Jeans,1
M,United States,Hillsboro,58.0,KingSize,Men,Pants,1
F,China,Dongguan,26.0,BB,Women,Swim,0
M,France,Kervignac,14.0,Alpinestars;Allegra K;Tommy Hilfiger,Men;Men;Men,Fashion Hoodies & Sweatshirts;Suits & Sport Coats;Tops & Tees,0
F,China,Shuangyashan,17.0,Ozone;SEX NIGHT;Adriana,Women;Women;Women,Leggings;Intimates;Intimates,0
M,Brasil,Acaraú,15.0,Harley-Davidson;Speedo,Men;Men,Fashion Hoodies & Sweatshirts;Swim,0
F,Brasil,Macapá,64.0,Design History;Just One;Yelete,Women;Women;Women,Sweaters;Leggings;Leggings,0
F,China,Quanzhou,23.0,Allegra K,Women,Blazers & Jackets,0
F,United Kingdom,Southend-on-Sea,66.0,U.S. Polo Assn.;Jones New York;J. America,Women;Women;Women,Tops & Tees;Socks & Hosiery;Fashion Hoodies & Sweatshirts,0
F,Brasil,Ponta Porã,28.0,Fox,Women,Pants & Capris,0
M,South Korea,Jeonju City,38.0,Dockers;Tommy Bahama,Men;Men,Accessories;Shorts,0
F,United States,Daly City,26.0,O'Neill,Women,Shorts,0
M,Brasil,Londrina,19.0,Hillside USA Leather Inc.;Briefly Stated;boxed-gifts;Carhartt,Men;Men;Men;Men,Suits & Sport Coats;Sleep & Lounge;Suits & Sport Coats;Pants,0
F,France,Paris,24.0,Allegra K,Women,Maternity,0
F,United States,San Antonio,40.0,SK Hat shop;Samanthas Style Shoppe,Women;Women,Leggings;Active,0
F,United States,Fort Lauderdale,14.0,Intimo,Women,Sleep & Lounge,0
M,China,Deyang,68.0,Geoffrey Beene,Men,Tops & Tees,0
